customer_id,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,tech_support,online_security,num_products,senior_citizen,has_partner,has_dependents,churn
CUST01876,52,97.02,4916.42,Two year,Mailed check,Fiber optic,Yes,Yes,1,0,No,No,No
CUST01877,60,56.07,3516.54,Two year,Mailed check,No,No internet service,No internet service,3,0,No,No,No
CUST01878,52,62.16,3098.3,Two year,Credit card,DSL,No,No,2,0,No,No,No
CUST01879,24,35.95,890.07,Month-to-month,Bank transfer,DSL,No,Yes,1,0,Yes,No,Yes
CUST01880,26,132.55,3581.41,Month-to-month,Electronic check,Fiber optic,No,No,1,0,No,Yes,No
CUST01881,10,72.91,720.2,Month-to-month,Electronic check,No,No internet service,No internet service,2,0,Yes,Yes,Yes
CUST01882,17,102.2,1701.59,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,3,1,Yes,No,Yes
CUST01883,2,75.15,152.97,Month-to-month,Credit card,Fiber optic,Yes,No,1,0,No,No,Yes
CUST01884,27,51.26,1412.07,Two year,Mailed check,Fiber optic,No,No,1,1,Yes,No,Yes
CUST01885,71,107.39,7838.16,Two year,Mailed check,Fiber optic,No,No,3,0,Yes,Yes,Yes
CUST01886,48,68.06,3374.87,Two year,Bank transfer,Fiber optic,No,No,1,0,No,No,No
CUST01887,9,150.0,1318.73,One year,Mailed check,Fiber optic,No,No,3,0,Yes,Yes,No
CUST01888,23,57.96,1358.0,Month-to-month,Bank transfer,DSL,No,Yes,1,0,No,No,No
CUST01889,71,59.5,4070.27,Two year,Electronic check,No,No internet service,No internet service,2,0,Yes,No,No
CUST01890,27,111.24,3006.7,Month-to-month,Credit card,Fiber optic,Yes,No,1,1,No,No,Yes
CUST01891,71,100.91,7245.49,Two year,Bank transfer,No,No internet service,No internet service,3,0,Yes,Yes,No
CUST01892,43,77.31,3211.88,Two year,Bank transfer,DSL,Yes,No,2,0,Yes,No,No
CUST01893,7,138.29,927.03,Month-to-month,Electronic check,Fiber optic,No,Yes,3,1,No,No,Yes
CUST01894,63,46.95,2867.56,One year,Electronic check,No,No internet service,No internet service,2,0,Yes,No,No
CUST01895,44,36.16,1578.41,Two year,Mailed check,DSL,No,No,1,0,Yes,No,No
CUST01896,39,128.52,5206.68,One year,Bank transfer,Fiber optic,Yes,No,1,0,Yes,No,No
CUST01897,40,150.0,6019.15,One year,Bank transfer,Fiber optic,No,Yes,2,0,Yes,No,Yes
CUST01898,7,70.87,508.42,One year,Mailed check,No,No internet service,No internet service,2,0,Yes,No,No
CUST01899,70,107.95,7310.27,Two year,Bank transfer,DSL,Yes,Yes,3,0,Yes,Yes,No
CUST01900,25,89.67,2153.42,One year,Credit card,DSL,Yes,Yes,1,1,No,No,No
CUST01901,59,47.4,2723.78,Two year,Electronic check,No,No internet service,No internet service,2,0,Yes,No,Yes
CUST01902,13,105.98,1352.1,Two year,Mailed check,Fiber optic,No,Yes,4,0,Yes,Yes,No
CUST01903,62,68.02,4237.53,Month-to-month,Bank transfer,DSL,No,Yes,1,1,Yes,Yes,No
CUST01904,8,76.29,633.59,One year,Mailed check,DSL,No,No,3,0,Yes,No,Yes
CUST01905,45,128.26,5729.04,One year,Bank transfer,No,No internet service,No internet service,2,0,No,Yes,No
CUST01906,18,60.38,1088.88,One year,Mailed check,DSL,No,No,2,0,Yes,No,No
CUST01907,60,61.63,3514.62,Two year,Credit card,Fiber optic,No,No,1,1,No,Yes,No
CUST01908,60,104.53,5979.1,Two year,Electronic check,Fiber optic,Yes,Yes,1,0,Yes,No,No
CUST01909,2,77.44,148.43,One year,Mailed check,No,No internet service,No internet service,1,0,No,No,No
CUST01910,66,77.15,5193.23,One year,Electronic check,No,No internet service,No internet service,4,0,Yes,No,No
CUST01911,14,105.29,1472.02,One year,Electronic check,Fiber optic,No,No,3,0,No,No,No
CUST01912,48,94.12,4379.05,Two year,Mailed check,DSL,Yes,No,1,1,No,No,No
CUST01913,56,87.54,4947.63,Two year,Electronic check,No,No internet service,No internet service,4,1,Yes,No,No
CUST01914,12,77.47,933.79,Month-to-month,Credit card,Fiber optic,No,No,2,0,Yes,Yes,Yes
CUST01915,55,89.33,4711.12,Two year,Credit card,No,No internet service,No internet service,3,0,Yes,Yes,No
CUST01916,28,69.93,1985.53,One year,Electronic check,Fiber optic,Yes,Yes,1,0,No,Yes,Yes
CUST01917,4,150.0,616.03,Month-to-month,Bank transfer,Fiber optic,No,Yes,1,1,Yes,No,Yes
CUST01918,36,81.15,2859.04,Two year,Mailed check,DSL,No,No,2,0,Yes,Yes,No
CUST01919,50,150.0,7640.62,Month-to-month,Credit card,Fiber optic,No,No,1,0,No,Yes,No
CUST01920,3,76.23,221.82,Month-to-month,Bank transfer,Fiber optic,No,No,2,0,Yes,No,No
CUST01921,1,150.0,153.85,Month-to-month,Electronic check,Fiber optic,No,Yes,2,0,No,No,Yes
CUST01922,17,36.52,646.4,One year,Bank transfer,DSL,No,No,1,0,No,No,No
CUST01923,71,30.61,2160.68,Two year,Bank transfer,DSL,No,No,1,0,No,Yes,No
CUST01924,62,88.95,5374.06,Two year,Mailed check,DSL,No,No,4,0,No,Yes,No
CUST01925,48,67.23,3194.5,Two year,Credit card,Fiber optic,No,No,1,1,Yes,No,No
CUST01926,62,24.97,1509.45,Two year,Credit card,No,No internet service,No internet service,1,0,Yes,Yes,No
CUST01927,69,125.68,8239.4,One year,Mailed check,Fiber optic,Yes,Yes,2,0,Yes,No,No
CUST01928,19,85.21,1643.35,One year,Bank transfer,Fiber optic,No,No,2,0,Yes,No,Yes
CUST01929,34,73.71,2391.49,Two year,Credit card,DSL,No,Yes,2,0,No,No,No
CUST01930,49,145.9,6942.06,Two year,Electronic check,Fiber optic,Yes,Yes,3,0,No,Yes,Yes
CUST01931,47,74.42,3575.55,One year,Electronic check,Fiber optic,No,Yes,1,0,Yes,No,Yes
CUST01932,50,57.48,2921.63,Month-to-month,Electronic check,No,No internet service,No internet service,1,0,Yes,No,No
CUST01933,26,69.07,1719.2,Two year,Credit card,No,No internet service,No internet service,3,0,No,No,Yes
CUST01934,56,150.0,8534.45,Two year,Bank transfer,Fiber optic,Yes,No,3,0,Yes,No,No
CUST01935,14,32.14,469.33,One year,Electronic check,No,No internet service,No internet service,2,0,Yes,Yes,No
CUST01936,25,137.38,3288.36,Two year,Credit card,DSL,No,Yes,1,1,Yes,Yes,Yes
CUST01937,4,58.36,231.47,Month-to-month,Bank transfer,Fiber optic,No,No,1,0,No,No,No
CUST01938,32,130.79,4281.3,One year,Credit card,DSL,No,No,1,1,No,No,Yes
CUST01939,65,89.83,5936.88,Two year,Electronic check,Fiber optic,No,Yes,2,0,No,No,No
CUST01940,61,81.29,4823.08,Two year,Mailed check,DSL,Yes,No,1,0,No,No,No
CUST01941,20,108.39,2094.76,Month-to-month,Bank transfer,Fiber optic,No,No,1,0,Yes,No,No
CUST01942,10,100.72,1035.83,Month-to-month,Mailed check,Fiber optic,Yes,No,2,0,Yes,No,Yes
CUST01943,34,59.8,2125.96,Month-to-month,Bank transfer,No,No internet service,No internet service,2,1,No,No,No
CUST01944,61,146.04,9146.82,Two year,Credit card,Fiber optic,Yes,No,2,0,Yes,Yes,No
CUST01945,27,81.4,2299.6,Month-to-month,Mailed check,DSL,Yes,No,2,1,No,No,No
CUST01946,40,100.59,4065.85,Month-to-month,Credit card,Fiber optic,Yes,Yes,2,0,No,Yes,Yes
CUST01947,65,50.58,3428.77,Two year,Electronic check,No,No internet service,No internet service,1,0,No,No,No
CUST01948,33,57.95,1948.77,Month-to-month,Electronic check,No,No internet service,No internet service,2,0,No,No,No
CUST01949,68,119.36,8448.35,Month-to-month,Electronic check,Fiber optic,Yes,No,1,0,No,No,Yes
CUST01950,71,41.77,2865.31,One year,Mailed check,No,No internet service,No internet service,1,0,No,Yes,No
CUST01951,9,45.44,421.87,Month-to-month,Mailed check,No,No internet service,No internet service,2,0,Yes,No,No
CUST01952,16,54.96,852.69,One year,Credit card,DSL,Yes,No,2,0,Yes,Yes,Yes
CUST01953,5,78.78,375.29,Two year,Bank transfer,DSL,No,No,2,0,Yes,No,Yes
CUST01954,23,131.42,3027.98,Two year,Mailed check,DSL,No,No,2,0,No,Yes,No
CUST01955,43,87.31,3686.1,Two year,Bank transfer,Fiber optic,No,No,3,1,Yes,No,Yes
CUST01956,57,76.53,4163.09,Two year,Electronic check,Fiber optic,No,No,2,1,No,No,Yes
CUST01957,51,67.83,3625.48,Two year,Electronic check,No,No internet service,No internet service,2,0,Yes,No,No
CUST01958,13,121.83,1610.15,Month-to-month,Bank transfer,Fiber optic,No,No,2,0,No,No,Yes
CUST01959,24,78.01,1947.47,Month-to-month,Bank transfer,Fiber optic,No,Yes,1,0,Yes,Yes,No
CUST01960,11,69.14,798.5,Two year,Bank transfer,Fiber optic,No,Yes,1,1,No,Yes,No
CUST01961,52,68.97,3547.69,One year,Mailed check,DSL,Yes,No,2,0,Yes,No,No
CUST01962,17,48.69,807.43,Month-to-month,Bank transfer,DSL,No,Yes,1,0,Yes,No,Yes
CUST01963,37,89.21,3196.43,Two year,Bank transfer,Fiber optic,No,Yes,2,1,Yes,Yes,No
CUST01964,13,69.38,903.31,One year,Credit card,Fiber optic,No,No,2,0,No,No,No
CUST01965,62,104.42,6542.72,Month-to-month,Electronic check,No,No internet service,No internet service,4,0,Yes,No,Yes
CUST01966,8,150.0,1196.69,Month-to-month,Mailed check,Fiber optic,No,No,3,0,Yes,Yes,Yes
CUST01967,56,63.28,3503.73,One year,Bank transfer,No,No internet service,No internet service,1,0,No,Yes,No
CUST01968,70,88.69,6002.35,Two year,Credit card,Fiber optic,Yes,No,2,0,No,Yes,No
CUST01969,44,70.65,3090.53,One year,Electronic check,Fiber optic,No,Yes,1,0,No,No,No
CUST01970,60,70.31,4043.63,Two year,Mailed check,Fiber optic,No,Yes,1,0,Yes,No,No
CUST01971,41,115.53,4909.64,Two year,Electronic check,DSL,Yes,No,3,0,Yes,No,No
CUST01972,21,58.2,1166.82,Two year,Mailed check,DSL,No,No,1,1,No,No,Yes
CUST01973,42,95.31,3955.24,One year,Electronic check,DSL,No,No,1,0,Yes,Yes,No
CUST01974,29,104.76,2916.56,Month-to-month,Electronic check,Fiber optic,Yes,No,3,0,No,No,Yes
CUST01975,65,121.25,8097.97,Two year,Mailed check,Fiber optic,No,No,3,0,Yes,No,No
CUST01976,17,95.11,1586.59,One year,Electronic check,DSL,Yes,No,3,1,Yes,Yes,No
CUST01977,30,98.29,2834.62,Month-to-month,Electronic check,Fiber optic,No,No,3,0,Yes,No,Yes
CUST01978,26,88.85,2317.37,One year,Electronic check,DSL,No,Yes,2,0,Yes,No,No
CUST01979,53,96.5,5327.4,Month-to-month,Electronic check,No,No internet service,No internet service,1,1,Yes,No,Yes
CUST01980,19,97.62,1930.57,Month-to-month,Credit card,No,No internet service,No internet service,2,1,Yes,No,Yes
CUST01981,53,67.19,3471.92,Two year,Mailed check,No,No internet service,No internet service,2,0,No,Yes,No
CUST01982,17,76.15,1322.99,Month-to-month,Credit card,Fiber optic,No,No,1,1,Yes,Yes,No
CUST01983,46,117.67,5158.57,Two year,Mailed check,DSL,No,Yes,3,0,No,No,No
CUST01984,53,65.16,3326.34,Two year,Credit card,No,No internet service,No internet service,2,0,No,Yes,No
CUST01985,64,41.02,2625.14,Two year,Mailed check,DSL,No,No,1,0,No,No,Yes
CUST01986,45,60.56,2651.28,Two year,Mailed check,DSL,Yes,Yes,1,0,Yes,No,No
CUST01987,49,28.02,1413.93,Two year,Mailed check,DSL,No,No,1,0,No,No,No
CUST01988,19,109.39,2168.0,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,3,0,No,No,No
CUST01989,71,111.6,7530.85,Two year,Mailed check,Fiber optic,Yes,Yes,2,0,No,No,No
CUST01990,65,83.78,5300.25,Two year,Electronic check,Fiber optic,No,Yes,2,0,No,No,No
CUST01991,37,79.78,2934.02,One year,Electronic check,Fiber optic,Yes,No,2,1,No,No,Yes
CUST01992,70,63.26,4456.13,One year,Bank transfer,DSL,Yes,No,2,0,No,Yes,No
CUST01993,26,76.45,2070.37,Month-to-month,Mailed check,No,No internet service,No internet service,3,0,Yes,Yes,No
CUST01994,2,73.12,151.97,Month-to-month,Electronic check,Fiber optic,No,No,2,0,No,No,Yes
CUST01995,59,93.79,5609.51,Two year,Mailed check,Fiber optic,No,No,3,1,Yes,Yes,No
CUST01996,5,119.05,580.81,One year,Mailed check,Fiber optic,Yes,No,4,0,No,Yes,Yes
CUST01997,37,127.26,4842.01,Two year,Credit card,DSL,No,Yes,4,1,Yes,Yes,No
CUST01998,31,45.33,1363.45,One year,Electronic check,DSL,No,No,2,0,Yes,No,Yes
CUST01999,48,121.65,6110.82,Two year,Electronic check,Fiber optic,Yes,No,3,0,No,No,No
CUST02000,6,55.13,314.43,Month-to-month,Credit card,DSL,No,No,2,0,No,Yes,Yes
CUST02001,15,66.98,1011.71,One year,Bank transfer,DSL,No,No,3,0,Yes,No,No
CUST02002,15,55.79,802.41,One year,Electronic check,No,No internet service,No internet service,3,0,Yes,No,No
CUST02003,61,102.85,6215.88,Two year,Credit card,Fiber optic,No,Yes,3,1,No,Yes,No
CUST02004,16,92.62,1501.92,One year,Mailed check,Fiber optic,Yes,No,3,0,Yes,No,No
CUST02005,20,82.02,1671.5,One year,Mailed check,Fiber optic,No,No,2,0,No,No,No
CUST02006,44,47.42,2146.06,Two year,Credit card,No,No internet service,No internet service,1,1,Yes,No,No
CUST02007,42,79.34,3363.38,Two year,Credit card,DSL,No,No,1,0,No,No,No
CUST02008,46,71.13,3190.61,Two year,Mailed check,No,No internet service,No internet service,3,1,No,Yes,No
CUST02009,34,111.33,3932.56,One year,Electronic check,Fiber optic,No,Yes,1,0,Yes,No,No
CUST02010,64,101.92,6725.81,Two year,Electronic check,DSL,No,No,2,0,Yes,Yes,No
CUST02011,29,87.42,2449.0,One year,Electronic check,DSL,No,Yes,2,0,Yes,No,Yes
CUST02012,3,74.24,229.99,Month-to-month,Electronic check,Fiber optic,No,No,2,0,No,No,Yes
CUST02013,9,150.0,1413.81,Month-to-month,Mailed check,Fiber optic,Yes,Yes,3,1,Yes,No,No
CUST02014,25,60.14,1524.13,One year,Credit card,DSL,Yes,No,2,0,No,Yes,No
CUST02015,42,108.89,4473.59,Two year,Credit card,Fiber optic,Yes,No,3,0,Yes,No,No
CUST02016,46,83.13,3864.74,Two year,Mailed check,Fiber optic,No,No,2,0,Yes,No,No
CUST02017,59,150.0,8710.64,One year,Mailed check,Fiber optic,No,Yes,3,0,Yes,No,No
CUST02018,21,20.91,446.84,One year,Electronic check,No,No internet service,No internet service,1,1,Yes,No,Yes
CUST02019,22,99.09,2189.75,Month-to-month,Electronic check,No,No internet service,No internet service,1,0,No,No,No
CUST02020,29,96.75,2926.25,Month-to-month,Electronic check,Fiber optic,No,Yes,3,0,No,No,Yes
CUST02021,63,115.15,7339.99,Two year,Bank transfer,No,No internet service,No internet service,2,1,No,No,No
CUST02022,61,110.04,6520.45,One year,Electronic check,DSL,No,Yes,2,0,Yes,No,Yes
CUST02023,64,125.13,8188.6,Two year,Credit card,DSL,No,No,2,1,No,No,Yes
CUST02024,69,72.38,4894.77,Two year,Bank transfer,Fiber optic,No,No,1,0,No,No,Yes
CUST02025,40,127.36,4978.45,Two year,Electronic check,Fiber optic,Yes,Yes,2,0,No,Yes,No
CUST02026,1,133.25,131.81,One year,Electronic check,Fiber optic,No,No,1,0,Yes,No,Yes
CUST02027,65,70.13,4336.0,Two year,Bank transfer,Fiber optic,No,Yes,2,0,Yes,No,No
CUST02028,62,55.47,3600.48,One year,Credit card,DSL,No,No,2,1,Yes,Yes,No
CUST02029,54,87.5,4740.28,Two year,Bank transfer,DSL,No,No,2,0,No,No,No
CUST02030,60,47.28,2914.38,Two year,Electronic check,No,No internet service,No internet service,2,0,Yes,No,No
CUST02031,46,108.4,4865.66,One year,Mailed check,No,No internet service,No internet service,4,0,Yes,No,No
CUST02032,5,74.68,382.61,Month-to-month,Electronic check,Fiber optic,No,Yes,2,0,Yes,No,Yes
CUST02033,22,121.2,2684.31,Month-to-month,Credit card,Fiber optic,Yes,No,3,0,No,Yes,Yes
CUST02034,53,74.85,3936.96,One year,Bank transfer,Fiber optic,No,No,2,1,No,Yes,Yes
CUST02035,70,55.69,4081.78,Two year,Bank transfer,DSL,No,No,2,0,Yes,No,No
CUST02036,32,67.52,2159.31,One year,Mailed check,Fiber optic,No,No,1,0,Yes,Yes,Yes
CUST02037,11,106.85,1193.86,Month-to-month,Bank transfer,Fiber optic,Yes,No,1,0,No,Yes,Yes
CUST02038,10,84.83,807.19,One year,Electronic check,Fiber optic,No,Yes,2,0,No,No,Yes
CUST02039,39,82.97,3171.58,Two year,Electronic check,DSL,No,No,1,0,No,No,Yes
CUST02040,31,93.03,2996.03,One year,Mailed check,No,No internet service,No internet service,3,0,No,No,No
CUST02041,12,60.95,750.34,Two year,Credit card,No,No internet service,No internet service,2,1,No,No,No
CUST02042,38,81.82,3120.59,Two year,Bank transfer,DSL,No,Yes,3,0,No,Yes,No
CUST02043,67,122.19,8514.33,Two year,Electronic check,Fiber optic,Yes,Yes,4,0,Yes,Yes,No
CUST02044,66,37.7,2484.77,Two year,Credit card,No,No internet service,No internet service,1,0,No,No,No
CUST02045,52,54.19,2836.62,Two year,Electronic check,DSL,Yes,No,1,1,No,No,No
CUST02046,5,104.04,514.07,Month-to-month,Electronic check,Fiber optic,Yes,No,2,0,No,Yes,Yes
CUST02047,11,150.0,1669.81,Month-to-month,Electronic check,Fiber optic,No,Yes,1,0,Yes,No,Yes
CUST02048,25,68.96,1692.8,Two year,Mailed check,Fiber optic,No,No,1,0,Yes,Yes,No
CUST02049,35,80.82,2796.31,Month-to-month,Mailed check,No,No internet service,No internet service,3,0,Yes,No,No
CUST02050,35,150.0,5494.82,Two year,Mailed check,Fiber optic,No,No,4,0,Yes,Yes,No
CUST02051,22,107.86,2280.69,One year,Bank transfer,DSL,No,No,3,0,Yes,Yes,No
CUST02052,37,119.45,4245.19,Month-to-month,Electronic check,DSL,No,Yes,2,0,No,Yes,No
CUST02053,55,102.78,5394.74,Two year,Bank transfer,DSL,No,Yes,2,0,Yes,No,No
CUST02054,72,85.4,6038.15,One year,Electronic check,Fiber optic,No,Yes,2,1,Yes,No,Yes
CUST02055,64,140.5,8900.49,Two year,Bank transfer,Fiber optic,No,No,2,1,Yes,No,Yes
CUST02056,20,140.03,2687.04,Month-to-month,Bank transfer,DSL,Yes,No,2,0,No,No,No
CUST02057,4,88.84,357.11,Two year,Bank transfer,Fiber optic,Yes,Yes,1,0,Yes,No,No
CUST02058,18,86.19,1564.34,Month-to-month,Mailed check,Fiber optic,No,No,3,0,Yes,Yes,No
CUST02059,51,79.0,4130.14,One year,Bank transfer,DSL,No,No,3,0,No,No,No
CUST02060,68,81.9,5834.28,One year,Electronic check,Fiber optic,No,No,2,0,Yes,No,No
CUST02061,20,93.38,1889.89,Two year,Credit card,Fiber optic,No,Yes,3,0,No,No,No
CUST02062,9,89.53,774.48,One year,Electronic check,Fiber optic,Yes,Yes,1,0,No,Yes,No
CUST02063,26,103.82,2588.25,One year,Electronic check,Fiber optic,No,Yes,1,1,Yes,No,No
CUST02064,25,107.89,2772.11,One year,Mailed check,Fiber optic,Yes,No,3,0,Yes,Yes,No
CUST02065,68,69.53,4799.12,Two year,Bank transfer,No,No internet service,No internet service,4,0,No,No,No
CUST02066,41,128.47,5089.19,One year,Electronic check,Fiber optic,Yes,No,2,1,Yes,Yes,Yes
CUST02067,59,67.59,3889.45,Two year,Credit card,Fiber optic,No,Yes,1,0,Yes,No,No
CUST02068,45,81.31,3750.51,One year,Credit card,Fiber optic,No,No,3,0,Yes,No,No
CUST02069,41,71.14,2936.04,Two year,Bank transfer,DSL,No,Yes,1,0,No,No,Yes
CUST02070,38,73.43,2814.06,Two year,Mailed check,Fiber optic,No,No,2,0,Yes,No,No
CUST02071,19,72.61,1339.58,One year,Bank transfer,Fiber optic,No,No,1,1,No,No,Yes
CUST02072,14,77.14,1093.9,Month-to-month,Electronic check,DSL,No,No,3,0,No,No,Yes
CUST02073,21,107.11,2310.18,Two year,Mailed check,Fiber optic,No,No,2,0,Yes,No,No
CUST02074,15,97.53,1519.31,Month-to-month,Credit card,DSL,No,Yes,3,1,Yes,No,Yes
CUST02075,3,88.75,272.55,Month-to-month,Credit card,Fiber optic,Yes,Yes,1,1,No,No,No
CUST02076,37,59.49,2217.94,One year,Credit card,DSL,Yes,Yes,1,1,Yes,Yes,No
CUST02077,46,116.95,5472.91,Two year,Electronic check,DSL,Yes,No,3,0,No,No,No
CUST02078,16,94.65,1512.15,Two year,Electronic check,No,No internet service,No internet service,1,0,Yes,No,No
CUST02079,14,70.08,954.33,One year,Electronic check,No,No internet service,No internet service,2,1,Yes,No,No
CUST02080,9,72.79,680.15,Month-to-month,Mailed check,DSL,No,No,1,1,Yes,No,Yes
CUST02081,7,108.94,765.07,Month-to-month,Electronic check,Fiber optic,No,Yes,3,0,Yes,No,Yes
CUST02082,14,71.8,1014.68,One year,Mailed check,DSL,No,No,1,0,Yes,Yes,No
CUST02083,6,144.38,908.74,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,2,0,No,Yes,Yes
CUST02084,15,137.86,2168.2,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,2,1,Yes,Yes,Yes
CUST02085,52,127.4,6681.98,Two year,Bank transfer,DSL,Yes,Yes,2,0,Yes,No,No
CUST02086,72,79.83,5479.89,Two year,Credit card,Fiber optic,Yes,Yes,1,0,Yes,No,No
CUST02087,34,118.87,3999.61,Two year,Electronic check,DSL,No,Yes,2,0,No,No,No
CUST02088,1,90.1,94.04,One year,Electronic check,DSL,Yes,No,2,0,Yes,No,Yes
CUST02089,69,74.78,5050.59,One year,Bank transfer,No,No internet service,No internet service,1,1,No,Yes,No
CUST02090,20,68.6,1440.5,Month-to-month,Mailed check,Fiber optic,No,Yes,2,0,Yes,No,Yes
CUST02091,7,128.88,864.66,Month-to-month,Mailed check,Fiber optic,No,Yes,3,1,Yes,No,No
CUST02092,7,120.96,852.49,Month-to-month,Electronic check,Fiber optic,Yes,Yes,1,1,Yes,No,Yes
CUST02093,50,74.45,3728.25,Two year,Electronic check,Fiber optic,No,Yes,2,0,No,No,Yes
CUST02094,2,99.48,194.09,One year,Bank transfer,Fiber optic,No,Yes,2,0,Yes,No,No
CUST02095,47,124.02,6090.43,Two year,Credit card,Fiber optic,No,Yes,1,0,Yes,No,Yes
CUST02096,14,54.93,778.18,Month-to-month,Credit card,Fiber optic,No,No,1,1,Yes,No,Yes
CUST02097,31,87.6,2642.34,Two year,Mailed check,Fiber optic,No,Yes,2,0,No,Yes,No
CUST02098,50,101.71,5026.53,Two year,Mailed check,Fiber optic,No,No,3,0,Yes,Yes,No
CUST02099,61,72.11,4496.02,One year,Credit card,Fiber optic,Yes,No,1,1,Yes,No,Yes
CUST02100,41,84.06,3376.74,Two year,Mailed check,Fiber optic,No,No,3,0,Yes,No,No
CUST02101,14,74.59,1083.9,Month-to-month,Mailed check,Fiber optic,Yes,No,2,1,Yes,No,No
CUST02102,5,77.65,375.27,Month-to-month,Credit card,Fiber optic,Yes,No,1,0,No,No,Yes
CUST02103,5,75.81,370.12,Month-to-month,Bank transfer,Fiber optic,No,No,2,0,No,No,No
CUST02104,64,134.86,8324.55,Two year,Credit card,Fiber optic,Yes,No,4,0,Yes,Yes,No
CUST02105,29,55.0,1531.87,Month-to-month,Electronic check,No,No internet service,No internet service,1,1,Yes,No,No
CUST02106,5,93.64,458.85,Month-to-month,Mailed check,Fiber optic,Yes,No,2,0,Yes,No,Yes
CUST02107,36,90.58,3423.66,Two year,Credit card,No,No internet service,No internet service,2,1,Yes,Yes,No
CUST02108,19,68.46,1247.97,One year,Electronic check,Fiber optic,No,No,1,1,Yes,No,No
CUST02109,64,43.0,2673.02,Two year,Bank transfer,No,No internet service,No internet service,1,0,No,No,No
CUST02110,22,70.83,1522.67,Month-to-month,Electronic check,Fiber optic,Yes,Yes,1,1,No,No,Yes
CUST02111,34,90.86,3126.04,Month-to-month,Credit card,No,No internet service,No internet service,1,0,No,No,Yes
CUST02112,56,76.33,4379.35,One year,Bank transfer,DSL,Yes,No,1,0,No,No,No
